มึงกำลังทำให้กูต้องหัดอยู่คนเดียว 555,,,,,,,,,3,2
@Pakjiraaa ขอบคุณเด่อมึง ขี่รถกลับบ้านปลอดภัยเด่อ,,,,,,,anticipation,,1,
ตอนที่มึงพิมพ์ว่าไม่ได้เสี้ยมใจมึงต้องรู้อยู่แล้วว่ามันคือเสี้ยม สมองหายเหรอ เดี๋ยวช่วยหา,,,,,,,anticipation,,0,4
ฉันต้องการแค่สัมผัสของเธอ ไม่ใช่ความรักความใส่ใจอะไรนั่นหรอก,,,,,,,anticipation,,1,
"เรียกเธอด้วยชื่อที่ฉันตั้งให้
จอง.
ชอบง่าาาาาา☺️ #ผู้ชายคนนี้สีดำ",,,,,,,,,3,1
ถ้าฉันขอร้องให้เธอกอด,,,,,,,anticipation,,1,
เรียนไวกว่าอายุเพราะได้พาสชั้นตอน อ.1 .. เขาบอกว่าเพราะฉันติดครูประจำชั้นห้องอ.2 มากกว่า,,sadness,,,,,,,0,6
และฉันต้องทนต้องทรมานกับความปวดร้าว,,,,,,,,,3,2
ไม่นานเกินไปให้ใจฉันจำ,,,,,,,,,3,2
ทำให้รูปของคุณขยับ | รูปของฉันขยับได้จริงๆ เธอลองดูสิ! @Camera360 https://t.co/OwspZOU924 https://t.co/VCii1ZnW5N,,,,,,,anticipation,,0,6
@ozatoedoria พรุ่งนี้ฉันจะไม่อยู่ข้างๆเธอเลย,,,,,,,,,3,4
ทุกๆวันของฉัน หลับตายังมีภาพเธอ,,,,,,,anticipation,,1,
"ขอให้โชคดีกับเส้นทางของคุณ
ฉันก็แค่คนทั่วไปที่คุณเดินผ่าน แล้วหยุดพูดคุยด้วย
""ในช่วงเวลาหนึ่ง"" เท่านั้น :)",,,,,,,anticipation,,0,2
"""น้ำตาล"" ทำดีที่สุดแล้ว เธอคือที่หนึ่งสำหรับคนไทย ขอบคุณเธอจริงๆ ตบมือ👏🏼👏🏼👏🏼 #Thailand #MissUniverse https://t.co/lHptErlQPL",,,,,,,anticipation,,0,8
"ทำไมรู้สึกรักชลิตาจังเลยอ่ะ #ต้อนรับกลับบ้าน นะะะ #ThankyouChalita 
รักเธอออ",,,,,,,,,3,1
สิ่งที่กลัว คือกลัวเธอไม่เหมือนเดิม,,,fear,,,,,,1,
@mqllo1 เราจะกลับมาแย่งอิมอิมกับเธอ เมื่อวานนั่งดู no mercy มา ฮืออออ อิมอิม 😭😭😭,,,,,,,,,3,2
พราะอะไรทำไมต้องยิ้มที่จริง เราควรต้องเสียใจ ทุกครั้งที่เธอนั้นพูดถึงคนอื่น,,sadness,,,,,,,1,
แค่เป็นเธอออ ~ ❤🎶 https://t.co/d5b1ImkHw7,,,,,,,,,3,7
"เราก็เป็นของเราแบบนี้ หรือจะให้เราเป็นของเธอ 😏

#แคปชั่นเด็ดแคปให้ด้วย #แคปชั่นในวงเหล้า #แคปชั่นอ่อย",,,,,,,anticipation,,1,
"คนไทยทุกคนรักเธอเสมอนะน้ำตาล

#MissUniverse #Thailand",,,,,,,,,3,1
จริงๆไม่มีมึงก็อยู่ได้นะ มั้ง,,,,,,,,,3,2
@_aom_mii ป๊าวว มึงจะไปว่างได้ไง มึงต้องดูแลลูกดูแลผัวน่ะ,,,,,,,,,3,6
@Artitaya_f เรื่องของมึงเลย🙄,,,,,,,anticipation,,0,8
รักนะรักมากด้วยแต่ดูเหมือนมึงไม่เคยใส่ใจมันเลย,,,,,,,,,3,2
มึงตายป้ะ555555555 https://t.co/cRsd56rT5n,,,,,,,,,3,1
อ้าวมึงนี่ หยั่มๆๆนะ,,,,,,,,,3,1
@purinunsri มึงใช้แพคเกจไรวะดีปะแนะนำหน่อย,,,,angry,,,,,0,7
งอแงได้มั้ยเวลามึงไม่ตอบ :(,,,,,,,,,3,2
@Theminapink ซิสโง่เบาๆนะคะ ฟลว.ไม่ได้ถามค่ะ ถามมึงกับอิแมงนะคะ @rdhmd1999,,,,,,,,,3,4
เน็ตทุยมึงงงงง,,,,,,,,,3,4
"อีเจี๊ยบ มึงไม่ต้องรีบเจิมทีมกูขนาดนี้ก็ได้นะคะ..
อห.ลางไม่ดีตั้งแต่ยังไม่ได้แข่งเลยกู โอ๊ยยย เจี๊ยบบ กูกราบล่ะ มึง… https://t.co/vHvhZNsfMM",,,,,,,,acceptance,1,
"ถ้ากูบอกว่า กุเหนื่อย มึงจะกลับมากอดกุมั้ย?
ถ้ากุบอกว่าไม่ไหว มึงจะกลับมาอยู่ข้างๆกุรึเปล่า? #คิดถึงแฟนเก่า #อกหัก  #เพ้อยามดึก",,,,,,,,,3,7
@nkperjers แต่กูทำงาน เออมึงกูลืมไปต้องไปกรุงไทยก่อนที่เอทีเอมหาย,,,,,,,,,3,8
เป็นกูมึงไม่เหลือล่ะ,,,,,,,,,3,4
กูว่าคนที่มองการเมืองเป็นเรื่องไกลตัวต้องคิดใหม่ จริง ๆ แล้วการเมืองแม่งโคตรเป็นอะไรที่ใกล้ตัวมึงมาก ๆ ต่อให้อยู่คนละประเทศ #ทรัมป์,,,,,,,,,3,6
@Cassiopeia_kie เจอแล้วเจอทั้งคู่เลยทได้จับมือเจนนี่ด้วย มึง ใจเต้นออกมาข้างนอกโอ้ยยยยยย,,,,,,,,,3,6
เลิกกันมันไม่ได้แปลว่า เอออ จบ กูเกลียดมึง มันแปลว่า เราไปด้วยกันในฐานะคนรักไม่ได้แล้ว อะ เลิกทำแบบนี้สักทีเถอะ เข้าใจกันบ้าง,,,,,,,,,3,8
^^อยุไปวันๆ กุอยากเลิกกะมึง กรุณาเลิกไห้กุด้วยไอ่เหี้ย!!,,,,,,,,,3,5
@_lightxx13 เรื่องมึงละ 555,,,,,,,,,3,1
@PERZEJIN_ ปลา คาร์ฟ หน้าตาเหมือนมึง ตัวใหญ่กว่าปลาทอง,,,,,,,,,3,1
เค้าไม่ได้คุยกะมึงเหมือนเดิมแล้วพลอย😢😭,,,,,,,,,3,2
ทวีตบอกว่าบังทันดังกว่า อซ เนี่ยนะ กูไห้โอกาสมึงทวีตไหม่ 55555 กูขรรม,,,,,,,,,3,1
SJ มียุคทองนะ ก็ตอนไม่ได้แดซังแล้วเอลฟ์จีนทำแดซังทองคำมาให้อ่ะ ทองมั้ยล่ะมึง #เอสเจมียุคทองด้วยอ่อคะ,,,,,,,,,3,1
@Lalieye @morairr มึงโดนเทแล้วอะไปป์ @pipeowo,,,,,,,,,3,8
ใครว่าสามีกุ ตบเท่านั้นค่ะ กล้าว่าผู้ของกุ มึงโปรดให้เกียรติรางวัลแดซัง ยอดบั้ม และบัตรคอนที่หายากยิ่งกว่าจิ๋มมดของผู้กุด้วยค่ะ!!!,,,,,,,anticipation,,0,8
อีพี่บ๊อง มึง จะทำแบบนี้กับชั้นไม่ได้,,,,,,,,,3,4
ไม่ว่าเธอจะเคยเป็นใคร จะผ่านอะไรมา ขอจงอย่าเป็นกังวล นี่คือคนของเธอ | เก่าขนาดนี้ เค้าจะเคยฟังป่าวว่ะ,,,fear,,,,anticipation,,2,7
อยู่ๆก็มีแต่เธอมาปรากฏตัวในหัวใจ555555555😳,,,,,,,,,3,1
อยากเป็นส่วนหนึ่งในใจของเธอ...,,,,,,,anticipation,,1,
เธอๆ คนที่ตั้งกระทู้อ่ะ เรามีอะไรจะบอก5555555 https://t.co/KdpboFDG6g,,,,,,,,,3,1
มองผ่านวันนี้ เหมือนจะมีเพียงน้ำตา เมื่อได้รู้ว่าเธอจะไม่หวนคืนมา มารักกันเหมือนเดิม ~ 🎶,,,,,,,,,3,2
"15 ปีแห่งความมันส์ทั้ง 5 ภาคที่เธอจะมาสะสางให้สิ้นซากกับภาค 6 ครั้งสุดท้าย!ใน
#ResidentEvilTheFinalChapter ""อวสานผี… https://t.co/gTcC1BVAL2",,,,,,,,,3,6
