@Theminapink ซิสโง่เบาๆนะคะ ฟลว.ไม่ได้ถามค่ะ ถามมึงกับอิแมงนะคะ @rdhmd1999,angry
เน็ตทุยมึงงงงง,angry
"อีเจี๊ยบ มึงไม่ต้องรีบเจิมทีมกูขนาดนี้ก็ได้นะคะ..
อห.ลางไม่ดีตั้งแต่ยังไม่ได้แข่งเลยกู โอ๊ยยย เจี๊ยบบ กูกราบล่ะ มึง… https://t.co/vHvhZNsfMM",acceptance
"ถ้ากูบอกว่า กุเหนื่อย มึงจะกลับมากอดกุมั้ย?
ถ้ากุบอกว่าไม่ไหว มึงจะกลับมาอยู่ข้างๆกุรึเปล่า? #คิดถึงแฟนเก่า #อกหัก  #เพ้อยามดึก",anticipation
@nkperjers แต่กูทำงาน เออมึงกูลืมไปต้องไปกรุงไทยก่อนที่เอทีเอมหาย,acceptance
เป็นกูมึงไม่เหลือล่ะ,angry
กูว่าคนที่มองการเมืองเป็นเรื่องไกลตัวต้องคิดใหม่ จริง ๆ แล้วการเมืองแม่งโคตรเป็นอะไรที่ใกล้ตัวมึงมาก ๆ ต่อให้อยู่คนละประเทศ #ทรัมป์,surprise
@Cassiopeia_kie เจอแล้วเจอทั้งคู่เลยทได้จับมือเจนนี่ด้วย มึง ใจเต้นออกมาข้างนอกโอ้ยยยยยย,surprise
เลิกกันมันไม่ได้แปลว่า เอออ จบ กูเกลียดมึง มันแปลว่า เราไปด้วยกันในฐานะคนรักไม่ได้แล้ว อะ เลิกทำแบบนี้สักทีเถอะ เข้าใจกันบ้าง,acceptance
^^อยุไปวันๆ กุอยากเลิกกะมึง กรุณาเลิกไห้กุด้วยไอ่เหี้ย!!,disgust
@_lightxx13 เรื่องมึงละ 555,joy
@PERZEJIN_ ปลา คาร์ฟ หน้าตาเหมือนมึง ตัวใหญ่กว่าปลาทอง,joy
เค้าไม่ได้คุยกะมึงเหมือนเดิมแล้วพลอย😢😭,sadness
ทวีตบอกว่าบังทันดังกว่า อซ เนี่ยนะ กูไห้โอกาสมึงทวีตไหม่ 55555 กูขรรม,joy
SJ มียุคทองนะ ก็ตอนไม่ได้แดซังแล้วเอลฟ์จีนทำแดซังทองคำมาให้อ่ะ ทองมั้ยล่ะมึง #เอสเจมียุคทองด้วยอ่อคะ,joy
@Lalieye @morairr มึงโดนเทแล้วอะไปป์ @pipeowo,acceptance
ใครว่าสามีกุ ตบเท่านั้นค่ะ กล้าว่าผู้ของกุ มึงโปรดให้เกียรติรางวัลแดซัง ยอดบั้ม และบัตรคอนที่หายากยิ่งกว่าจิ๋มมดของผู้กุด้วยค่ะ!!!,acceptance
อีพี่บ๊อง มึง จะทำแบบนี้กับชั้นไม่ได้,angry
ไม่ว่าเธอจะเคยเป็นใคร จะผ่านอะไรมา ขอจงอย่าเป็นกังวล นี่คือคนของเธอ | เก่าขนาดนี้ เค้าจะเคยฟังป่าวว่ะ,anticipation
อยู่ๆก็มีแต่เธอมาปรากฏตัวในหัวใจ555555555😳,joy
อยากเป็นส่วนหนึ่งในใจของเธอ...,anticipation
เธอๆ คนที่ตั้งกระทู้อ่ะ เรามีอะไรจะบอก5555555 https://t.co/KdpboFDG6g,joy
มองผ่านวันนี้ เหมือนจะมีเพียงน้ำตา เมื่อได้รู้ว่าเธอจะไม่หวนคืนมา มารักกันเหมือนเดิม ~ 🎶,sadness
"15 ปีแห่งความมันส์ทั้ง 5 ภาคที่เธอจะมาสะสางให้สิ้นซากกับภาค 6 ครั้งสุดท้าย!ใน
#ResidentEvilTheFinalChapter ""อวสานผี… https://t.co/gTcC1BVAL2",surprise
เพราะอะไรต้องตอบคำถามทุกอย่าง เมื่อเธอถามถึงใครคนนั้นที่ฉันก็รู้ว่าเธอน่ะมี มีใจให้แค่ไหน,anticipation
ฉันกำลังมีความสุขในโลกที่ไม่มีตัวฉัน ไม่แม้สักนิดเลย,sadness
ฉันรักเขา 😍,anticipation
อิฝรั่งบ้านี้มันชนฉันอีกแล้วเวรจริงๆ,angry
@90xKrisWu เพราะฉันสวยล่ะสิ,surprise
"""ถ้าพ่อรู้ว่าฉันยังเลี้ยงนายไว้ เขาต้องโกรธมากแน่ๆ"" -แทฮยอง #vkook https://t.co/9JDXYaVoID",fear
กอดผู้ชายทั้ง7แล้วดึงมาซบอก ฮือออ ฉันอยู่ตรงนี้ข้างๆเธอนะ https://t.co/oSpc6zGN66,sadness
@kaowhomjomzon ฉันจาผอม!,anticipation
เธอยังเป็นคนดีคนเดียวในใจที่ฉันยังมี,anticipation
แม้ฉันรู้ว่าสิ่งที่ฉันทำอยู่ มันทำไปเพื่อเขา,anticipation
