พน.ตื่นไปเรียนไม่ไหว ทำไงง่ะ,,,,,,,,,3,2
@peterpeul เออสิ กูเคยเดินไปหามึง ละมึงก็มองกูเหมือน มองทะลุตัวกูไปอะ หน้าเบลอมากฉัดเด้ย 555555555,,,,,,,,,3,1
"เราอยากรู้จักเธอให้มากกว่านี้
ถ้าเธอไม่ว่าอะไร .......",,,,,,,,,3,7
ถึงแม้ไม่ได้จับมือเธอในวันที่เธอเข้าเส้นชัย แต่อย่างน้อยก็เคยเดินข้างๆเธอในช่วงเวลาหนึ่งของการเดินทาง,,,,,,,,,3,8
บางทีเราอาจไม่เหมาะกับความสัมพันธ์ทุกรูปแบบ,,,,,,,,,3,8
สักวันเราจะกลายเป็นคนแปลกหน้าอย่างสมบูรณ์แบบ และวันนั้นกูคงเริ่มใหม่ได้สักที แต่กูก็ไม่รู้ว่ามันอีกนานเท่าไหร่ #ยืมเมจforsex,,,,,,,anticipation,,1,
เรามีคนเดียวในโลก,,,,,,,,,3,8
แต่ได้ฟีลความเอ็นดูจากเขานะ รู้สึกแบบน่ารักดีอ่ะ ผช.สักคนจะเอ็นดูเรา เลยรู้สึกดี เขาเข้าหาแบบไม่มากเกินไปจนน่าเกลียดอ่ะ,,,,,,,,,3,1
"เอาจริงๆนะสงสัยมาก ขอเหตุผลที่จสเรียกลูกมี่ไป แล้วให้มาร์คไปยืนข้างแบมได้มั้ยคะ คนแก่ก็หน้าบานไปเลยสิ
#MarkBam https://t.co/yG0CpyKoxF",,,,,,,,,3,1
จากพ่อในวันนั้น สู่ลูกชายในวันนี้ องศาท่ายืน การจับคันธนู เป๊ะมากกกกก เจ้าชายคนต่อไป 🏹🎯 #KrisHun https://t.co/sFKd9sabm8,,,,,,,,,3,1
@fattiepatto เห้ออ โลกมันหมุนไปเรื่อยๆเด้อ อะไรๆมันเปลี่ยนไปตามยุคสมัยเด้อ ใจเยงๆ,,,,,,,anticipation,,0,8
ขอสักคนที่มีหัวใจอยู่ในนั้น หัวใจตรงกับฉันมาเอาความรักฉันไป 😘,,,,,,,,,3,8
162.2 จนเขาได้คบกัน เราก็ไม่ขัดอะไรอยู่แล้ว เพราะเรารู้ตั้งแต่แรกว่าเขาไม่มีทางเลือกเรา เราพยายามจะเป็นมิตรกับน้องเขานะ แฟนเขาน่ะแหละ,,,,,,,anticipation,,0,8
เขาหลอกเรา และเราก็หลอกตัวเอง แฟร์กันเนาะ https://t.co/pqRB19F37i,,,fear,,,,,,0,4
ขอให้มีคนที่เราไม่ต้องรู้สึกลังเลที่จะให้ใจ สำหรับคนที่ไม่ได้ออกไปหาใครเช่นกู แค่นี้ก็พอ,,,,,,,anticipation,,1,
"ถ้าไม่มีเรา แล้วเค้าโอเค
เราคงต้องถอยออกมา 😭",,,,,,,,,3,2
"เราเลิกรักเธอไม่ได้ 
เหมือนกับที่เธอรักเราไม่ได้นั่นแหละ",,,,,,,anticipation,,0,2
@the96TEN___ พักผ่อนเถอะเราถ้างั้น เดี๋ยวจะเป็นหนักเอานะ,,,,,,,,acceptance,1,
@ohsesay มอนิ่งนะเรา,,,,,,,,,3,1
ไม่ชอบเวลาเพื่อนมาแซวอะไรออกสื่อในเรื่องที่เราเองยังไม่กล้าจะพูดหรือเราเองยังไม่รู้ว่าจะพูดได้ไหมเลยอะ คือแบบ เห้อ ขมขื่นบอกไม่ถูก,,,,,,,,,3,4
@fyeahxmingyu เนป55555555555555555555 ปังย่านิตัวดีเลย แก่กล้าแต่เด็กเลยเรา  ไม่ให้เป็นเหมือนกันแค่7วันอะไร เจ็ดปียังน้อยไปเลยเนี่ย,,,,,,,,,3,1
รีล่า แมวบ้านเราก็เป็นชอบกระโดดปีนมุ้งลวด พอจับลงหน้าบ้านก็ไปกระโดดเกาะมุ้งหลังบ้าน 55 #ยอมแพ้ #ทาสแมว,,,fear,,,,anticipation,,2,1
คำพูดเพียงไม่กี่คำ แค่นั้นก็ทำให้เรารู้สึกถึงความไม่เหมือนเดิม การเปลี่ยนแปลงเกิดขึ้นทุกๆครั้งที่เรากระพริบตา,,,,,,,,,3,8
"หากเราสามารถผ่านเรื่องที่แย่ที่สุดเรื่องนึงไปได้
มันก็จะไม่มีอะไรที่เราต้องกลัวอีกแล้ว.",,,,,,,,acceptance,1,
คนเราโกหกได้ทุกอย่าง เพื่อนสิ่งที่ตัวเองต้องการ #คำคมแซ่บซู๊ดดด #โกหก,,,,,,,,,3,8
ที่น่าตลกคือเพิ่งอ่านจบเมื่อกี้นี้เอง เริ่มอยากเขียนโปสการ์ดไปหาคุณแล้วนะสิ dear no one - :) https://t.co/jST5WBbECQ,,,fear,,,,,,0,1
ถ้ากูเปลี่ยนไปให้รู้ไว้ว่ามึงเป็นคนทำ,,,,,,,,,3,4
@luciusmalfoy_th /อมยิ้ม/ แค่เป็นตัวของคุณเองฉันก็หลงแทบตายแล้ว ถ้าเป็นคุณหมออีกฉันคงฉุดตัวเองไม่ขึ้นแน่ๆ /หัวเราะ/ ว่าไปนั่น,,,,,,,,,3,1
เมื่อไรจะเห็นแบบนี้บ้าง ปิดหน้าปิดตาหายตัวไปกะประตูมิติ😜 https://t.co/5trc9mM6UG,,,,,,,anticipation,,1,
@ZeferSS ตอนนี้กินยาแก้อ้วกไปแล้วอ่ะ ถ้าตอนเช้าไม่ดีขึ้นก็คงต้องไป,,,,,,,,,3,7
ยิงอ่อนไปนิด,,,,,,,,,3,4
แต่ก่อนแจกยาดม เดี๋ยวนี้แจกหมอนละ นอนไปเลย,,,,,,,,,3,1
"เซฮุนหนาวพี่คริสก็เอามือไปกุมมือน้องไว้
หยุดรอน้องผูกเชือกรองเท้าที่สนบ.
คิดถึงจังคิดถึงตอนเมนอยู่ด้วยกัน
#krishun https://t.co/xCotfcMCZK",,,,,,,,,3,1
น่าไปมากเเต่นี่เพิ่งตื่นไอ้บว้าเอ้ย,,,,,,,,,3,4
มีความแข็ง แต่ไม่มีแรง 555 นอนแข็งต่อไป https://t.co/eIFfhbD6gq,,,,,,,anticipation,,0,1
ใครบอกให้เราเลิกบุหรี่ ลดความอ้วน ออกกำลังกาย ดูแลสุขภาพ อย่าไปรำคาญเขาเลยครับ ควรขอบคุณด้วยซ้ำ นี่แหละคนที่หวังดีกับเราจริงๆ,,,,,,,,,3,1
กองหน้าเรากระจอก ไม่ได้เอ่ยชื่อนะ,joy,,,,,,,,0,4
จานใบเก่า ช่วยสอนเราเรื่อง ความไม่แน่นอน ไม่มีที่สิ้นสุด,,,,,,,,,3,8
"คนเรามีโอกาสไม่เท่ากัน
เราไม่รู้หรอกว่าเราจะเจอมันอีกไหม
ชอบโฆษณาตัวใหม่ความหมายลึกซึ้ง

#ถ้ามีโอกาสจะรักษามันไว้… https://t.co/traVjcpPTD",,,,,,,,,3,8
